"","Acc","TP","TN","FP","FN","OOB"
"272","1","1","1","0","0","0.129728571428571"
"273","1","1","1","0","0","0.0378333333333333"
"274","1","1","1","0","0","0.055"
"275","1","1","1","0","0","0.178857142857143"
"276","1","1","1","0","0","0.0176666666666667"
"277","1","1","1","0","0","0.12175"
"278","1","1","1","0","0","0.263559523809524"
"279","1","1","1","0","0","0.135233333333333"
"280","1","1","1","0","0","0.0697952380952381"
"281","1","1","1","0","0","0.136054761904762"
"282","1","1","1","0","0","0.145116666666667"
"283","1","1","1","0","0","0.0333833333333333"
"284","1","1","1","0","0","0.267592857142857"
"285","1","1","1","0","0","0.0056547619047619"
"286","1","1","1","0","0","0.169621428571429"
"287","1","1","1","0","0","0.152271428571429"
"288","1","1","1","0","0","0.197721428571429"
"289","1","1","1","0","0","0.036797619047619"
"290","1","1","1","0","0","0.0340071428571429"
"291","1","1","1","0","0","0.0438333333333333"
"292","1","1","1","0","0","0.0170666666666667"
"293","1","1","1","0","0","0.140466666666667"
"294","1","1","1","0","0","0.0873357142857143"
"295","1","1","1","0","0","0.0270214285714286"
"296","1","1","1","0","0","0.0098"
"297","1","1","1","0","0","0.0709904761904762"
"298","1","1","1","0","0","0.0205380952380952"
"299","1","1","1","0","0","0.0144404761904762"
"300","1","1","1","0","0","0.0252738095238095"
"301","1","1","1","0","0","0.123890476190476"
"302","1","1","1","0","0","0.152716666666667"
"303","1","1","1","0","0","0.0451785714285714"
"304","1","1","1","0","0","0.125907142857143"
"305","1","1","1","0","0","0.265666666666667"
"306","1","1","1","0","0","0.124680952380952"
"307","1","1","1","0","0","0.03935"
"308","1","1","1","0","0","0.0443238095238095"
"309","1","1","1","0","0","0.0408833333333333"
"310","1","1","1","0","0","0.255042857142857"
"311","1","1","1","0","0","0.053702380952381"
"312","1","1","1","0","0","0.207559523809524"
"313","1","1","1","0","0","0.110295238095238"
"314","1","1","1","0","0","0.210661904761905"
"315","1","1","1","0","0","0.12622619047619"
"316","1","1","1","0","0","0.14367380952381"
"317","1","1","1","0","0","0.0336547619047619"
"318","1","1","1","0","0","0.0962952380952381"
"319","1","1","1","0","0","0.174707142857143"
"320","1","1","1","0","0","0.0561309523809524"
"321","1","1","1","0","0","0.0341928571428571"
"322","1","1","1","0","0","0.161195238095238"
"323","1","1","1","0","0","0.00146666666666667"
"324","1","1","1","0","0","0.0103690476190476"
"325","1","1","1","0","0","0.095"
"326","1","1","1","0","0","0.0174357142857143"
"327","1","1","1","0","0","0.13275"
"328","1","1","1","0","0","0.17022619047619"
"329","1","1","1","0","0","0.0904785714285714"
"330","1","1","1","0","0","0.167128571428571"
"331","1","1","1","0","0","0.0323"
"332","1","1","1","0","0","0.0324880952380952"
"333","1","1","1","0","0","0.0351904761904762"
"334","1","1","1","0","0","0.135107142857143"
"335","1","1","1","0","0","0.0211142857142857"
"336","1","1","1","0","0","0.00457857142857143"
"337","1","1","1","0","0","0.122569047619048"
"338","1","1","1","0","0","0.0703452380952381"
"339","1","1","1","0","0","0.0822380952380952"
"340","1","1","1","0","0","0.0116071428571429"
"341","1","1","1","0","0","0.0716214285714286"
"342","1","1","1","0","0","0.0706666666666667"
"343","1","1","1","0","0","0.0835071428571429"
"344","1","1","1","0","0","0.233085714285714"
"345","1","1","1","0","0","0.0506928571428571"
"346","1","1","1","0","0","0.0662166666666667"
"347","1","1","1","0","0","0.150366666666667"
"348","1","1","1","0","0","0.0241190476190476"
"349","1","1","1","0","0","0.140988095238095"
"350","1","1","1","0","0","0.076947619047619"
"351","1","1","1","0","0","0.164935714285714"
"352","1","1","1","0","0","0.234914285714286"
"353","1","1","1","0","0","0.1371"
"354","1","1","1","0","0","0.0175238095238095"
"355","1","1","1","0","0","0.25472380952381"
"356","1","1","1","0","0","0.0745833333333333"
"357","1","1","1","0","0","0.0433214285714286"
"358","1","1","1","0","0","0.296369047619048"
"359","1","1","1","0","0","0.0290833333333333"
"360","1","1","1","0","0","0.210840476190476"
"361","1","1","1","0","0","0.0173238095238095"
"362","1","1","1","0","0","0.104966666666667"
"363","1","1","1","0","0","0.115785714285714"
"364","1","1","1","0","0","0.047402380952381"
"365","1","1","1","0","0","0.0873833333333333"
"366","1","1","1","0","0","0.185292857142857"
"367","1","1","1","0","0","0.158166666666667"
"368","1","1","1","0","0","0.22157619047619"
"369","1","1","1","0","0","0.171388095238095"
"370","1","1","1","0","0","0.0600214285714286"
"371","1","1","1","0","0","0.127221428571429"
"372","1","1","1","0","0","0.140578571428571"
"373","1","1","1","0","0","0.0955714285714286"
"374","1","1","1","0","0","0.323633333333333"
"375","1","1","1","0","0","0.171807142857143"
"376","1","1","1","0","0","0.0376738095238095"
"377","1","1","1","0","0","0.125657142857143"
"378","1","1","1","0","0","0.236416666666667"
"379","1","1","1","0","0","0.0884571428571429"
"380","1","1","1","0","0","0.0373690476190476"
"381","1","1","1","0","0","0.134478571428571"
"382","1","1","1","0","0","0.0988190476190476"
"383","1","1","1","0","0","0.126002380952381"
"384","1","1","1","0","0","0.010697619047619"
"385","1","1","1","0","0","0.16175"
"386","1","1","1","0","0","0.0207380952380952"
"387","1","1","1","0","0","0.258216666666667"
"388","1","1","1","0","0","0.211359523809524"
"389","1","1","1","0","0","0.250209523809524"
"390","1","1","1","0","0","0.0403785714285714"
"391","1","1","1","0","0","0.154257142857143"
"392","1","1","1","0","0","0.153130952380952"
"393","1","1","1","0","0","0.0388904761904762"
"394","1","1","1","0","0","0.0254261904761905"
"395","1","1","1","0","0","0.0833095238095238"
"396","1","1","1","0","0","0.0799809523809524"
"397","1","1","1","0","0","0.209719047619048"
"398","1","1","1","0","0","0.170190476190476"
"399","1","1","1","0","0","0.00633333333333333"
"400","1","1","1","0","0","0.151842857142857"
"401","1","1","1","0","0","0.0348333333333333"
"402","1","1","1","0","0","0.0693095238095238"
"403","1","1","1","0","0","0.02175"
"404","1","1","1","0","0","0.0871428571428571"
"405","1","1","1","0","0","0.0781285714285714"
"406","1","1","1","0","0","0.0167857142857143"
"407","1","1","1","0","0","0.0390714285714286"
"408","1","1","1","0","0","0.0308571428571429"
"409","1","1","1","0","0","0.141952380952381"
"410","1","1","1","0","0","0.0143214285714286"
"411","1","1","1","0","0","0.0427928571428571"
"412","1","1","1","0","0","0.0368952380952381"
"413","1","1","1","0","0","0.11475"
"414","1","1","1","0","0","0.0363880952380952"
"415","1","1","1","0","0","0.110142857142857"
"416","1","1","1","0","0","0.0591666666666667"
"417","1","1","1","0","0","0.0758928571428571"
"418","1","1","1","0","0","0.222416666666667"
"419","1","1","1","0","0","0.170359523809524"
"420","1","1","1","0","0","0.0296309523809524"
"421","1","1","1","0","0","0.0885"
"422","1","1","1","0","0","0.0604047619047619"
"423","1","1","1","0","0","0.128795238095238"
"424","1","1","1","0","0","0.0993928571428571"
"425","1","1","1","0","0","0.155"
"426","1","1","1","0","0","0.166759523809524"
"427","1","1","1","0","0","0.0473571428571429"
"428","1","1","1","0","0","0.00587619047619048"
"429","1","1","1","0","0","0.189321428571429"
"430","1","1","1","0","0","0.1369"
"431","1","1","1","0","0","0.00978571428571428"
"432","1","1","1","0","0","0.136833333333333"
"433","1","1","1","0","0","0.0695404761904762"
"434","1","1","1","0","0","0.14962619047619"
"435","1","1","1","0","0","0.0447714285714286"
"436","1","1","1","0","0","0.0775619047619048"
"437","1","1","1","0","0","0.152666666666667"
"438","1","1","1","0","0","0.01775"
"439","1","1","1","0","0","0.169657142857143"
"440","1","1","1","0","0","0.143228571428571"
"441","1","1","1","0","0","0.173640476190476"
"442","1","1","1","0","0","0.219692857142857"
"443","1","1","1","0","0","0.134416666666667"
"444","1","1","1","0","0","0.0353809523809524"
"445","1","1","1","0","0","0.0190666666666667"
"446","1","1","1","0","0","0.21132380952381"
"447","1","1","1","0","0","0.15632380952381"
"448","1","1","1","0","0","0.246571428571429"
"449","1","1","1","0","0","0.0915785714285714"
"450","1","1","1","0","0","0.0426142857142857"
"451","1","1","1","0","0","0.0677857142857143"
"452","1","1","1","0","0","0.0199166666666667"
"453","1","1","1","0","0","0.0706761904761905"
"454","1","1","1","0","0","0.0100357142857143"
"455","1","1","1","0","0","0.135764285714286"
"456","1","1","1","0","0","0.0593285714285714"
"457","1","1","1","0","0","0.0844904761904762"
"458","1","1","1","0","0","0.1773"
"459","1","1","1","0","0","0.206271428571429"
"460","1","1","1","0","0","0.0519595238095238"
"461","1","1","1","0","0","0.0505714285714286"
"462","1","1","1","0","0","0.133209523809524"
"463","1","1","1","0","0","0.123704761904762"
"464","1","1","1","0","0","0.0695619047619048"
"465","1","1","1","0","0","0.10377380952381"
"466","1","1","1","0","0","0.13107380952381"
"467","1","1","1","0","0","0.0567761904761905"
"468","1","1","1","0","0","0.0948214285714286"
"469","1","1","1","0","0","0.0508571428571429"
"470","1","1","1","0","0","0.133833333333333"
"471","1","1","1","0","0","0.241907142857143"
"472","1","1","1","0","0","0.14075"
"473","1","1","1","0","0","0.132135714285714"
"474","1","1","1","0","0","0.243111904761905"
"475","1","1","1","0","0","0.24057619047619"
"476","1","1","1","0","0","0.0790357142857143"
"477","1","1","1","0","0","0.142119047619048"
"478","1","1","1","0","0","0.1865"
"479","1","1","1","0","0","0.172302380952381"
"480","1","1","1","0","0","0.0163166666666667"
"481","1","1","1","0","0","0.259252380952381"
"482","1","1","1","0","0","0.2085"
"483","1","1","1","0","0","0.005"
"484","1","1","1","0","0","0.118"
"485","1","1","1","0","0","0.194166666666667"
"486","1","1","1","0","0","0.140671428571429"
"487","1","1","1","0","0","0.134133333333333"
"488","1","1","1","0","0","0.170583333333333"
"489","1","1","1","0","0","0.141504761904762"
"490","1","1","1","0","0","0.24327380952381"
"491","1","1","1","0","0","0.127478571428571"
"492","1","1","1","0","0","0.04105"
"493","1","1","1","0","0","0.0656333333333333"
"494","1","1","1","0","0","0.0665"
"495","1","1","1","0","0","0.0376571428571429"
"496","1","1","1","0","0","0.122583333333333"
"497","1","1","1","0","0","0.0693238095238095"
"498","1","1","1","0","0","0.101030952380952"
"499","1","1","1","0","0","0.132842857142857"
"500","1","1","1","0","0","0.160683333333333"
