"","Acc","TP","TN","FP","FN","OOB"
"475","1","1","1","0","0","0.0134071428571429"
"476","1","1","1","0","0","0.0155119047619048"
"477","1","1","1","0","0","0.00266904761904762"
"478","1","1","1","0","0","0.0178333333333333"
"479","1","1","1","0","0","0.0114166666666667"
"480","1","1","1","0","0","0.00235714285714286"
"481","1","1","1","0","0","0.00158333333333333"
"482","1","1","1","0","0","0.0118333333333333"
"483","1","1","1","0","0","0.0154714285714286"
"484","1","1","1","0","0","0.0065547619047619"
"485","1","1","1","0","0","0.000733333333333333"
"486","1","1","1","0","0","0.00785714285714286"
"487","1","1","1","0","0","0"
"488","1","1","1","0","0","0.00704285714285714"
"489","1","1","1","0","0","0.00732142857142857"
"490","1","1","1","0","0","0.00826428571428571"
"491","1","1","1","0","0","0.0141785714285714"
"492","1","1","1","0","0","0.0126404761904762"
"493","1","1","1","0","0","0.00253571428571429"
"494","1","1","1","0","0","0.00313809523809524"
"495","1","1","1","0","0","0.00166666666666667"
"496","1","1","1","0","0","0.0170357142857143"
"497","1","1","1","0","0","0.004"
"498","1","1","1","0","0","0.00840238095238095"
"499","1","1","1","0","0","0.0132261904761905"
"500","1","1","1","0","0","0.00802380952380952"
